"selec","channel","start","end","sound.files","File.Offset..s.","bottom.freq","top.freq","selec.file","element_labels","old.selec","SNR","channel","check.res","duration","min.n.samples","sample.rate","channels","bits","sound.file.samples","song.lab","element","Species","Species_uscr","Clade","selection_type","Check.status","additional_info","song"
1178,1,3.146,3.16542206399963,"Setopagis-parvula-288811.wav","",0.4314,1.6298,"Setopagis-parvula-288811.Table.1.selections.txt","1b",16,6.15778959141484,1,"OK",0.0194220639996274,856,44.1,1,16,1668096,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-1"
1179,1,3.196,3.29196784599989,"Setopagis-parvula-288811.wav","",0.719,2.5405,"Setopagis-parvula-288811.Table.1.selections.txt","1d",17,7.73381699220193,1,"OK",0.0959678459998941,4232,44.1,1,16,1668096,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-1"
1180,1,3.298,3.31170969199979,"Setopagis-parvula-288811.wav","",0.3355,1.5099,"Setopagis-parvula-288811.Table.1.selections.txt","1b",18,3.15757924042301,1,"OK",0.013709691999793,604,44.1,1,16,1668096,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-1"
1181,1,3.356,3.43483072999994,"Setopagis-parvula-288811.wav","",0.8628,2.4926,"Setopagis-parvula-288811.Table.1.selections.txt","1d",19,8.4192945720264,1,"OK",0.078830729999936,3476,44.1,1,16,1668096,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-1"
1760,1,10.157,10.1765775869997,"Setopagis-parvula-288811.wav","",1.7227,2.6031,"","2a",NA,4.25162275267212,1,"OK",0.0195775869997306,863,44.1,1,16,1668096,2,"a","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1761,1,10.212,10.230425965,"Setopagis-parvula-288811.wav","",0.7656,1.4547,"","2b",NA,7.28838067058325,1,"OK",0.0184259650000058,812,44.1,1,16,1668096,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1762,1,10.367,10.6652702949998,"Setopagis-parvula-288811.wav","",1.225,3.1008,"","2c",NA,12.836330329724,1,"OK",0.298270294999838,13153,44.1,1,16,1668096,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1763,1,10.678,10.6998808330001,"Setopagis-parvula-288811.wav","",0.6125,1.3016,"","2b",NA,7.5038786159856,1,"OK",0.0218808330000684,964,44.1,1,16,1668096,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1764,1,10.74,10.8355846889997,"Setopagis-parvula-288811.wav","",1.3016,2.2203,"","2c",NA,6.44739432649614,1,"OK",0.0955846889996792,4215,44.1,1,16,1668096,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1765,1,10.847,10.8573646049997,"Setopagis-parvula-288811.wav","",0.7273,0.9953,"","2b",NA,10.1999317796217,1,"OK",0.0103646049997224,457,44.1,1,16,1668096,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1766,1,10.905,10.9913717069997,"Setopagis-parvula-288811.wav","",1.3016,2.3734,"","2c",NA,8.7671778910522,1,"OK",0.086371706999671,3808,44.1,1,16,1668096,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1767,1,11.002,11.016971096,"Setopagis-parvula-288811.wav","",0.6508,1.1867,"","2b",NA,9.46504393997709,1,"OK",0.0149710959999538,660,44.1,1,16,1668096,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1768,1,11.058,11.1489781979999,"Setopagis-parvula-288811.wav","",1.2633,2.3352,"","2c",NA,9.4909095533431,1,"OK",0.0909781979999025,4012,44.1,1,16,1668096,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1769,1,11.161,11.1771227180001,"Setopagis-parvula-288811.wav","",0.7273,1.1484,"","2b",NA,9.81226448714154,1,"OK",0.0161227180001333,711,44.1,1,16,1668096,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1770,1,11.214,11.308433066,"Setopagis-parvula-288811.wav","",1.3016,2.2969,"","2c",NA,9.16900798844103,1,"OK",0.094433065999965,4164,44.1,1,16,1668096,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1771,1,11.319,11.337425964,"Setopagis-parvula-288811.wav","",0.8422,1.4547,"","2b",NA,9.71153197307866,1,"OK",0.0184259640000164,812,44.1,1,16,1668096,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1772,1,11.365,11.4628879339996,"Setopagis-parvula-288811.wav","",1.2633,2.45,"","2c",NA,9.23513029998499,1,"OK",0.0978879339995729,4316,44.1,1,16,1668096,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1773,1,11.478,11.492971096,"Setopagis-parvula-288811.wav","",0.7273,1.3016,"","2b",NA,9.32806765049737,1,"OK",0.0149710959999538,660,44.1,1,16,1668096,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1774,1,11.531,11.619674953,"Setopagis-parvula-288811.wav","",0.9953,2.4117,"","2c",NA,8.74414278456436,1,"OK",0.0886749530000088,3910,44.1,1,16,1668096,2,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-2"
1775,1,34.007,34.0277292099999,"Setopagis-parvula-288811.wav","",1.397,2.7185,"","3a",NA,6.8940983065948,1,"OK",0.0207292099998995,914,44.1,1,16,1668096,3,"a","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1776,1,34.065,34.0753646050002,"Setopagis-parvula-288811.wav","",0.7929,1.3215,"","3b",NA,10.6602142798157,1,"OK",0.0103646050001771,457,44.1,1,16,1668096,3,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1777,1,34.216,34.5131186730001,"Setopagis-parvula-288811.wav","",1.548,2.9828,"","3c",NA,13.4329833342963,1,"OK",0.297118673000114,13102,44.1,1,16,1668096,3,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1778,1,34.529,34.5451227180001,"Setopagis-parvula-288811.wav","",0.7174,1.3592,"","3b",NA,7.89462849384734,1,"OK",0.0161227180001333,711,44.1,1,16,1668096,3,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1779,1,34.581,34.6961622759999,"Setopagis-parvula-288811.wav","",1.5103,2.492,"","3d",NA,0.235902973672786,1,"OK",0.115162275999865,5078,44.1,1,16,1668096,3,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1781,1,34.694,34.712425964,"Setopagis-parvula-288811.wav","",0.7174,1.1327,"","3d",NA,8.83500653064202,1,"OK",0.0184259640000164,812,44.1,1,16,1668096,3,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1782,1,34.757,34.854887935,"Setopagis-parvula-288811.wav","",1.246,2.7562,"","3b",NA,3.25575376050715,1,"OK",0.097887935000017,4316,44.1,1,16,1668096,3,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1783,1,34.859,34.8728194730002,"Setopagis-parvula-288811.wav","",0.6041,1.2837,"","3d",NA,10.2457145554336,1,"OK",0.0138194730002397,609,44.1,1,16,1668096,3,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1784,1,34.912,35.0029781980004,"Setopagis-parvula-288811.wav","",1.2837,2.492,"","3b",NA,10.9228258120141,1,"OK",0.0909781980003572,4012,44.1,1,16,1668096,3,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1785,1,35.015,35.0276678500001,"Setopagis-parvula-288811.wav","",0.7174,1.0572,"","3d",NA,9.16507783627924,1,"OK",0.0126678500000708,558,44.1,1,16,1668096,3,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1786,1,35.064,35.1607363120003,"Setopagis-parvula-288811.wav","",1.3215,2.5297,"","3b",NA,11.4102723881753,1,"OK",0.0967363120003029,4266,44.1,1,16,1668096,3,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1787,1,35.171,35.1813646050002,"Setopagis-parvula-288811.wav","",0.6796,1.0194,"","3d",NA,7.20143045460227,1,"OK",0.0103646050001771,457,44.1,1,16,1668096,3,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1788,1,35.227,35.312220084,"Setopagis-parvula-288811.wav","",1.2082,2.3409,"","3b",NA,6.44231042566952,1,"OK",0.0852200839999568,3758,44.1,1,16,1668096,3,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1789,1,35.327,35.3431227189997,"Setopagis-parvula-288811.wav","",0.6419,1.1705,"","3d",NA,5.25511450100296,1,"OK",0.016122718999668,711,44.1,1,16,1668096,3,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1790,1,35.383,35.471674953,"Setopagis-parvula-288811.wav","",1.225,2.4117,"","3b",NA,8.2489539936903,1,"OK",0.0886749530000088,3910,44.1,1,16,1668096,3,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1791,1,35.473,35.4937292099999,"Setopagis-parvula-288811.wav","",0.6891,1.3781,"","3d",NA,-5.58510210080383,1,"OK",0.0207292099998995,914,44.1,1,16,1668096,3,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1792,1,35.534,35.631887935,"Setopagis-parvula-288811.wav","",1.0719,2.2586,"","3b",NA,8.81561571184854,1,"OK",0.097887935000017,4316,44.1,1,16,1668096,3,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1793,1,35.628,35.646425964,"Setopagis-parvula-288811.wav","",0.6125,0.882,"","3d",NA,-3.78237429041586,1,"OK",0.0184259640000164,812,44.1,1,16,1668096,3,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-288811.wav-3"
1182,1,2.422,2.43342474300013,"Setopagis-parvula-403918.wav","",1.6058,3.2596,"Setopagis-parvula-403918.Table.1.selections.txt","1a",1,16.267131053127,1,"OK",0.0114247430001342,503,44.1,1,16,851328,1,"a","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1183,1,2.472,2.4937070130002,"Setopagis-parvula-403918.wav","",0.4793,1.9653,"Setopagis-parvula-403918.Table.1.selections.txt","1b",2,20.8678764078201,1,"OK",0.0217070130001957,957,44.1,1,16,851328,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1184,1,2.656,2.96446807599983,"Setopagis-parvula-403918.wav","",1.2703,3.4992,"Setopagis-parvula-403918.Table.1.selections.txt","1c",3,13.1111659831258,1,"OK",0.308468075999826,13603,44.1,1,16,851328,1,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1185,1,2.972,2.98913711499997,"Setopagis-parvula-403918.wav","",0.4554,1.8215,"Setopagis-parvula-403918.Table.1.selections.txt","1d",4,8.00283054209662,1,"OK",0.0171371149999686,755,44.1,1,16,851328,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1186,1,3.052,3.13654310200023,"Setopagis-parvula-403918.wav","",1.0546,3.1637,"Setopagis-parvula-403918.Table.1.selections.txt","1d",5,10.2958346951964,1,"OK",0.0845431020002252,3728,44.1,1,16,851328,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1187,1,3.152,3.16456721800019,"Setopagis-parvula-403918.wav","",0.5752,1.8215,"Setopagis-parvula-403918.Table.1.selections.txt","1b",6,15.7744579209551,1,"OK",0.0125672180001857,554,44.1,1,16,851328,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1188,1,3.215,3.30525547400006,"Setopagis-parvula-403918.wav","",1.0306,3.1637,"Setopagis-parvula-403918.Table.1.selections.txt","1d",7,10.4229308219733,1,"OK",0.0902554740000596,3980,44.1,1,16,851328,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1189,1,3.315,3.32756721800019,"Setopagis-parvula-403918.wav","",0.6232,1.7257,"Setopagis-parvula-403918.Table.1.selections.txt","1b",8,14.408380783873,1,"OK",0.0125672180001857,554,44.1,1,16,851328,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1190,1,3.372,3.46225547400006,"Setopagis-parvula-403918.wav","",1.1025,3.1397,"Setopagis-parvula-403918.Table.1.selections.txt","1d",9,5.11975084131198,1,"OK",0.0902554740000596,3980,44.1,1,16,851328,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1191,1,3.476,3.49542206400008,"Setopagis-parvula-403918.wav","",0.6232,1.6777,"Setopagis-parvula-403918.Table.1.selections.txt","1b",10,12.9763112386686,1,"OK",0.0194220640000822,856,44.1,1,16,851328,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1192,1,3.54,3.62682805099988,"Setopagis-parvula-403918.wav","",0.9347,3.2116,"Setopagis-parvula-403918.Table.1.selections.txt","1d",11,9.16756229573922,1,"OK",0.086828050999884,3829,44.1,1,16,851328,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1193,1,3.639,3.65156721800019,"Setopagis-parvula-403918.wav","",0.5273,1.7017,"Setopagis-parvula-403918.Table.1.selections.txt","1b",12,13.9316363941084,1,"OK",0.0125672180001857,554,44.1,1,16,851328,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1194,1,3.699,3.79268289700024,"Setopagis-parvula-403918.wav","",0.8868,3.1158,"Setopagis-parvula-403918.Table.1.selections.txt","1d",13,2.88026308681458,1,"OK",0.0936828970002352,4131,44.1,1,16,851328,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1195,1,3.796,3.81085216699984,"Setopagis-parvula-403918.wav","",0.5992,1.6777,"Setopagis-parvula-403918.Table.1.selections.txt","1b",14,12.4962132000669,1,"OK",0.0148521669998445,654,44.1,1,16,851328,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1196,1,3.858,3.94825547400006,"Setopagis-parvula-403918.wav","",0.7909,3.0918,"Setopagis-parvula-403918.Table.1.selections.txt","1d",15,10.4894829260472,1,"OK",0.0902554740000596,3980,44.1,1,16,851328,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1197,1,3.954,3.98598928200027,"Setopagis-parvula-403918.wav","",0.5273,1.6058,"Setopagis-parvula-403918.Table.1.selections.txt","1b",16,5.0352950844932,1,"OK",0.0319892820002678,1410,44.1,1,16,851328,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1198,1,4.018,4.107113,"Setopagis-parvula-403918.wav","",0.8628,2.8761,"Setopagis-parvula-403918.Table.1.selections.txt","1d",17,9.63883383467571,1,"OK",0.0891129999999976,3929,44.1,1,16,851328,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1199,1,4.111,4.12356721799973,"Setopagis-parvula-403918.wav","",0.5752,1.5099,"Setopagis-parvula-403918.Table.1.selections.txt","1b",18,6.49175713074494,1,"OK",0.0125672179997309,554,44.1,1,16,851328,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-403918.wav-1"
1625,1,1.135,1.16033570100013,"Setopagis-parvula-51580.wav","",1.6221,2.6135,"","1d",NA,17.5759189423319,1,"OK",0.0253357010001309,1117,44.1,1,16,1161216,1,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1626,1,1.204,1.26388438300028,"Setopagis-parvula-51580.wav","",0.7509,1.4419,"","1b",NA,9.80816566379472,1,"OK",0.0598843830002806,2640,44.1,1,16,1161216,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1200,1,1.376,1.70846003800014,"Setopagis-parvula-51580.wav","",1.2223,3.3794,"Setopagis-parvula-51580.Table.1.selections.txt","1a",1,18.7635418563798,1,"OK",0.332460038000136,14661,44.1,1,16,1161216,1,"a","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1201,1,1.727,1.73728226900007,"Setopagis-parvula-51580.wav","",0.6232,1.462,"Setopagis-parvula-51580.Table.1.selections.txt","1b",2,11.5042555314758,1,"OK",0.0102822690000721,453,44.1,1,16,1161216,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1202,1,1.81,1.90711031999996,"Setopagis-parvula-51580.wav","",0.9347,2.6604,"Setopagis-parvula-51580.Table.1.selections.txt","1c",3,8.26273681225259,1,"OK",0.0971103199999561,4282,44.1,1,16,1161216,1,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1203,1,1.918,1.93285216699984,"Setopagis-parvula-51580.wav","",0.5273,1.438,"Setopagis-parvula-51580.Table.1.selections.txt","1b",4,5.23291837445143,1,"OK",0.0148521669998445,654,44.1,1,16,1161216,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1204,1,1.983,2.07668289700024,"Setopagis-parvula-51580.wav","",0.9108,2.5885,"Setopagis-parvula-51580.Table.1.selections.txt","1ec",5,15.7187983899599,1,"OK",0.0936828970002352,4131,44.1,1,16,1161216,1,"ec","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1205,1,2.094,2.10999464099991,"Setopagis-parvula-51580.wav","",0.4314,1.4141,"Setopagis-parvula-51580.Table.1.selections.txt","1b",6,4.89308311134127,1,"OK",0.0159946409999066,705,44.1,1,16,1161216,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1206,1,2.159,2.25382537199983,"Setopagis-parvula-51580.wav","",0.9347,2.5645,"Setopagis-parvula-51580.Table.1.selections.txt","1c",7,11.6795934322213,1,"OK",0.094825371999832,4181,44.1,1,16,1161216,1,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1207,1,2.267,2.28527959000002,"Setopagis-parvula-51580.wav","",0.4554,1.5099,"Setopagis-parvula-51580.Table.1.selections.txt","1b",8,5.72318697648707,1,"OK",0.0182795900000201,806,44.1,1,16,1161216,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1208,1,2.331,2.44067753900013,"Setopagis-parvula-51580.wav","",0.9347,2.5885,"Setopagis-parvula-51580.Table.1.selections.txt","1c",9,6.19841897297584,1,"OK",0.109677539000131,4836,44.1,1,16,1161216,1,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1209,1,2.435,2.46013443599992,"Setopagis-parvula-51580.wav","",0.5752,1.3661,"Setopagis-parvula-51580.Table.1.selections.txt","1b",10,4.30734293487532,1,"OK",0.0251344359999166,1108,44.1,1,16,1161216,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1210,1,2.501,2.61182001300019,"Setopagis-parvula-51580.wav","",0.9108,2.6124,"Setopagis-parvula-51580.Table.1.selections.txt","1c",11,8.34212323703625,1,"OK",0.110820013000193,4887,44.1,1,16,1161216,1,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1211,1,2.612,2.63142206399963,"Setopagis-parvula-51580.wav","",0.5992,1.486,"Setopagis-parvula-51580.Table.1.selections.txt","1b",12,5.51391804949903,1,"OK",0.0194220639996274,856,44.1,1,16,1161216,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1212,1,2.671,2.77839258900003,"Setopagis-parvula-51580.wav","",0.9587,2.6843,"Setopagis-parvula-51580.Table.1.selections.txt","1c",13,18.4169100613959,1,"OK",0.107392589000028,4736,44.1,1,16,1161216,1,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1213,1,2.786,2.80085216699984,"Setopagis-parvula-51580.wav","",0.6711,1.3901,"Setopagis-parvula-51580.Table.1.selections.txt","1b",14,7.53014959763834,1,"OK",0.0148521669998445,654,44.1,1,16,1161216,1,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1214,1,2.852,2.94339794900011,"Setopagis-parvula-51580.wav","",0.8628,2.5885,"Setopagis-parvula-51580.Table.1.selections.txt","1c",15,18.9774200269581,1,"OK",0.0913979490001111,4030,44.1,1,16,1161216,1,"c","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-1"
1215,1,9.026,9.04085216599985,"Setopagis-parvula-51580.wav","",1.5579,2.8042,"Setopagis-parvula-51580.Table.1.selections.txt","2d",16,18.7771905060655,1,"OK",0.0148521659998551,654,44.1,1,16,1161216,2,"d","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1216,1,9.091,9.11042206400008,"Setopagis-parvula-51580.wav","",0.3355,1.462,"Setopagis-parvula-51580.Table.1.selections.txt","2b",17,14.2001227787567,1,"OK",0.0194220640000822,856,44.1,1,16,1161216,2,"b","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
1217,1,9.26,9.58789014000036,"Setopagis-parvula-51580.wav","",1.3182,3.3315,"Setopagis-parvula-51580.Table.1.selections.txt","2a",18,19.15768910644,1,"OK",0.327890140000363,14459,44.1,1,16,1161216,2,"a","Setopagis parvula","Setopagis_parvula","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Setopagis-parvula-51580.wav-2"
